Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Reinforcement Learning with Replacing Eligibility Traces","Recent Advances in Reinforcement Learning","","","","10.1007/978-0-585-33656-5_7","Satinder P. SinghRichard S. Sutton","1996","http://link.springer.com/chapter/10.1007/978-0-585-33656-5_7","Chapter"
"Risk-Sensitive Reinforcement Learning","Machine Learning","","49","2 - 3","10.1023/A:1017940631555","Oliver MihatschRalph Neuneier","2002","http://link.springer.com/article/10.1023/A%3A1017940631555","Article"
"The effect of representation and knowledge on goal-directed exploration with reinforcement-learning algorithms","Machine Learning","","22","1 - 3","10.1007/BF00114729","Sven KoenigReid G. Simmons","1996","http://link.springer.com/article/10.1007/BF00114729","Article"
"Associative reinforcement learning: Functions ink-DNF","Machine Learning","","15","3","10.1007/BF00993347","Leslie Pack Kaelbling","1994","http://link.springer.com/article/10.1007/BF00993347","Article"
"Simple Statistical Gradient-Following Algorithms for Connectionist Reinforcement Learning","Reinforcement Learning","","","","10.1007/978-1-4615-3618-5_2","Ronald J. Williams","1992","http://link.springer.com/chapter/10.1007/978-1-4615-3618-5_2","Chapter"
"Associative Reinforcement Learning: A Generate and Test Algorithm","Machine Learning","","15","3","10.1023/A:1022642026684","Leslie Pack Kaelbling","1994","http://link.springer.com/article/10.1023/A%3A1022642026684","Article"
"Integrating Guidance into Relational Reinforcement Learning","Machine Learning","","57","3","10.1023/B:MACH.0000039779.47329.3a","Kurt DriessensSašo Džeroski","2004","http://link.springer.com/article/10.1023/B%3AMACH.0000039779.47329.3a","Article"
"Self-improving reactive agents based on reinforcement learning, planning and teaching","Machine Learning","","8","3 - 4","10.1007/BF00992699","Long-Ji Lin","1992","http://link.springer.com/article/10.1007/BF00992699","Article"
"A Study of Reinforcement Learning in the Continuous Case by the Means of Viscosity Solutions","Machine Learning","","40","3","10.1023/A:1007686309208","Rémi Munos","2000","http://link.springer.com/article/10.1023/A%3A1007686309208","Article"
"A Reinforcement Learning Scheme for a Partially-Observable Multi-Agent Game","Machine Learning","","59","1 - 2","10.1007/s10994-005-0461-8","Shin IshiiHajime FujitaMasaoki MitsutakeTatsuya YamazakiJun MatsudaYoichiro Matsuno","2005","http://link.springer.com/article/10.1007/s10994-005-0461-8","Article"
"Reinforcement Learning for Call Admission Control and Routing under Quality of Service Constraints in Multimedia Networks","Machine Learning","","49","2 - 3","10.1023/A:1017924227920","Hui TongTimothy X Brown","2002","http://link.springer.com/article/10.1023/A%3A1017924227920","Article"
"Module-Based Reinforcement Learning: Experiments with a Real Robot","Machine Learning","","31","1 - 3","10.1023/A:1007440607681","Zsolt KalmárCsaba SzepesváriAndrás Lörincz","1998","http://link.springer.com/article/10.1023/A%3A1007440607681","Article"
"Reinforcement learning with replacing eligibility traces","Machine Learning","","22","1 - 3","10.1007/BF00114726","Satinder P. SinghRichard S. Sutton","1996","http://link.springer.com/article/10.1007/BF00114726","Article"
"Average Reward Reinforcement Learning: Foundations, Algorithms, and Empirical Results","Recent Advances in Reinforcement Learning","","","","10.1007/978-0-585-33656-5_8","Sridhar Mahadevan","1996","http://link.springer.com/chapter/10.1007/978-0-585-33656-5_8","Chapter"
"Near-Optimal Reinforcement Learning in Polynomial Time","Machine Learning","","49","2 - 3","10.1023/A:1017984413808","Michael KearnsSatinder Singh","2002","http://link.springer.com/article/10.1023/A%3A1017984413808","Article"
"Associative reinforcement learning: A generate and test algorithm","Machine Learning","","15","3","10.1007/BF00993348","Leslie Pack Kaelbling","1994","http://link.springer.com/article/10.1007/BF00993348","Article"
"Self-Improving Reactive Agents Based on Reinforcement Learning, Planning and Teaching","Machine Learning","","8","3 - 4","10.1023/A:1022628806385","Long-Ji Lin","1992","http://link.springer.com/article/10.1023/A%3A1022628806385","Article"
"Associative Reinforcement Learning: Functions in k-DNF","Machine Learning","","15","3","10.1023/A:1022689909846","Leslie Pack Kaelbling","1994","http://link.springer.com/article/10.1023/A%3A1022689909846","Article"
"Simple statistical gradient-following algorithms for connectionist reinforcement learning","Machine Learning","","8","3 - 4","10.1007/BF00992696","Ronald J. Williams","1992","http://link.springer.com/article/10.1007/BF00992696","Article"
"Self-Improving Reactive Agents Based on Reinforcement Learning, Planning and Teaching","Reinforcement Learning","","","","10.1007/978-1-4615-3618-5_5","Long-Ji Lin","1992","http://link.springer.com/chapter/10.1007/978-1-4615-3618-5_5","Chapter"
"Relational Reinforcement Learning","Machine Learning","","43","1 - 2","10.1023/A:1007694015589","Sašo DžeroskiLuc De RaedtKurt Driessens","2001","http://link.springer.com/article/10.1023/A%3A1007694015589","Article"
"The Lagging Anchor Algorithm: Reinforcement Learning in Two-Player Zero-Sum Games with Imperfect Information","Machine Learning","","49","1","10.1023/A:1014063505958","Fredrik A. Dahl","2002","http://link.springer.com/article/10.1023/A%3A1014063505958","Article"
"The Effect of Representation and Knowledge on Goal-Directed Exploration with Reinforcement-Learning Algorithms","Recent Advances in Reinforcement Learning","","","","10.1007/978-0-585-33656-5_10","Sven KoenigReid G. Simmons","1996","http://link.springer.com/chapter/10.1007/978-0-585-33656-5_10","Chapter"
"Kernel-Based Reinforcement Learning","Machine Learning","","49","2 - 3","10.1023/A:1017928328829","Dirk OrmoneitŚaunak Sen","2002","http://link.springer.com/article/10.1023/A%3A1017928328829","Article"
"Simple Statistical Gradient-Following Algorithms for Connectionist Reinforcement Learning","Machine Learning","","8","3 - 4","10.1023/A:1022672621406","Ronald J. Williams","1992","http://link.springer.com/article/10.1023/A%3A1022672621406","Article"
"Smart Resource Allocation Using Reinforcement Learning in Content-Centric Cyber-Physical Systems","Smart Computing and Communication","","","","10.1007/978-3-319-73830-7_5","Keke GaiMeikang QiuMeiqin LiuHui Zhao","2018","http://link.springer.com/chapter/10.1007/978-3-319-73830-7_5","Chapter"
"Online exploratory behavior acquisition model based on reinforcement learning","Applied Intelligence","","42","1","10.1007/s10489-014-0567-4","Manabu GoukoYuichi KobayashiChyon Hae Kim","2015","http://link.springer.com/article/10.1007/s10489-014-0567-4","Article"
"Student-t policy in reinforcement learning to acquire global optimum of robot control","Applied Intelligence","","49","12","10.1007/s10489-019-01510-8","Taisuke Kobayashi","2019","http://link.springer.com/article/10.1007/s10489-019-01510-8","Article"
"Approximate planning for bayesian hierarchical reinforcement learning","Applied Intelligence","","41","3","10.1007/s10489-014-0565-6","Ngo Anh VienHung NgoSungyoung LeeTaeChoong Chung","2014","http://link.springer.com/article/10.1007/s10489-014-0565-6","Article"
"Asynchronous reinforcement learning algorithms for solving discrete space path planning problems","Applied Intelligence","","48","12","10.1007/s10489-018-1241-z","Xingyu ZhaoShifei DingYuexuan AnWeikuan Jia","2018","http://link.springer.com/article/10.1007/s10489-018-1241-z","Article"
"An effective asynchronous framework for small scale reinforcement learning problems","Applied Intelligence","","49","12","10.1007/s10489-019-01501-9","Shifei DingXingyu ZhaoXinzheng XuTongfeng SunWeikuan Jia","2019","http://link.springer.com/article/10.1007/s10489-019-01501-9","Article"
"LS-VisionDraughts: improving the performance of an agent for checkers by integrating computational intelligence, reinforcement learning and a powerful search method","Applied Intelligence","","41","2","10.1007/s10489-014-0536-y","Henrique Castro NetoRita Maria Silva JuliaGutierrez Soares CaexetaAyres Roberto Araujo Barcelos","2014","http://link.springer.com/article/10.1007/s10489-014-0536-y","Article"
"XCS-based reinforcement learning algorithm for motion planning of a spherical mobile robot","Applied Intelligence","","45","3","10.1007/s10489-016-0788-9","M. RoozegarM. J. MahjoobM. J. EsfandyariM. Shariat Panahi","2016","http://link.springer.com/article/10.1007/s10489-016-0788-9","Article"
"Heuristically accelerated reinforcement learning modularization for multi-agent multi-objective problems","Applied Intelligence","","41","2","10.1007/s10489-014-0534-0","Leonardo Anjoletto FerreiraCarlos Henrique Costa RibeiroReinaldo Augusto da Costa Bianchi","2014","http://link.springer.com/article/10.1007/s10489-014-0534-0","Article"
"A set of novel continuous action-set reinforcement learning automata models to optimize continuous functions","Applied Intelligence","","46","4","10.1007/s10489-016-0853-4","Ying GuoHao GeShenghong Li","2017","http://link.springer.com/article/10.1007/s10489-016-0853-4","Article"
"Applications of asynchronous deep reinforcement learning based on dynamic updating weights","Applied Intelligence","","49","2","10.1007/s10489-018-1296-x","Xingyu ZhaoShifei DingYuexuan AnWeikuan Jia","2019","http://link.springer.com/article/10.1007/s10489-018-1296-x","Article"
"Learning a Navigation Task in Changing Environments by Multi-task Reinforcement Learning","Advances in Robot Learning","","","","10.1007/3-540-40044-3_2","Axel GroßmannRiccardo Poli","2000","http://link.springer.com/chapter/10.1007/3-540-40044-3_2","Chapter"
"Emerging Cooperation in the Spatial IPD with Reinforcement Learning and Coalitions","Intelligent Decision Systems in Large-Scale Distributed Environments","","","","10.1007/978-3-642-21271-0_9","Ana PeleteiroJuan C. BurguilloAna L. Bazzan","2011","http://link.springer.com/chapter/10.1007/978-3-642-21271-0_9","Chapter"
"Reinforcement Learning in Situated Agents: Theoretical Problems and Practical Solutions","Advances in Robot Learning","","","","10.1007/3-540-40044-3_6","Mark D. Pendrith","2000","http://link.springer.com/chapter/10.1007/3-540-40044-3_6","Chapter"
"Reinforcement learning and model predictive control for robust embedded quadrotor guidance and control","Autonomous Robots","","43","7","10.1007/s10514-019-09829-4","Colin GreatwoodArthur G. Richards","2019","http://link.springer.com/article/10.1007/s10514-019-09829-4","Article"
"Reinforcement learning to adjust parametrized motor primitives to new situations","Autonomous Robots","","33","4","10.1007/s10514-012-9290-3","Jens KoberAndreas WilhelmErhan OztopJan Peters","2012","http://link.springer.com/article/10.1007/s10514-012-9290-3","Article"
"Memory-based Reinforcement Learning: Converging with Less Data and Less Real Time","Robot Learning","","","","10.1007/978-1-4615-3184-5_4","Andrew W. MooreChristopher G. Atkeson","1993","http://link.springer.com/chapter/10.1007/978-1-4615-3184-5_4","Chapter"
"A data-based online reinforcement learning algorithm satisfying probably approximately correct principle","Neural Computing and Applications","","26","4","10.1007/s00521-014-1738-2","Yuanheng ZhuDongbin Zhao","2015","http://link.springer.com/article/10.1007/s00521-014-1738-2","Article"
"Reinforcement Learning in Robotics: A Survey","Learning Motor Skills","","","","10.1007/978-3-319-03194-1_2","Jens KoberJan Peters","2014","http://link.springer.com/chapter/10.1007/978-3-319-03194-1_2","Chapter"
"Imitative Reinforcement Learning for Soccer Playing Robots","RoboCup 2006: Robot Soccer World Cup X","","","","10.1007/978-3-540-74024-7_5","Tobias LatzkeSven BehnkeMaren Bennewitz","2007","http://link.springer.com/chapter/10.1007/978-3-540-74024-7_5","Chapter"
"Half Field Offense in RoboCup Soccer: A Multiagent Reinforcement Learning Case Study","RoboCup 2006: Robot Soccer World Cup X","","","","10.1007/978-3-540-74024-7_7","Shivaram KalyanakrishnanYaxin LiuPeter Stone","2007","http://link.springer.com/chapter/10.1007/978-3-540-74024-7_7","Chapter"
"Ball Dribbling for Humanoid Biped Robots: A Reinforcement Learning and Fuzzy Control Approach","RoboCup 2014: Robot World Cup XVIII","","","","10.1007/978-3-319-18615-3_45","Leonardo LeottauCarlos CeleminJavier Ruiz-del-Solar","2015","http://link.springer.com/chapter/10.1007/978-3-319-18615-3_45","Chapter"
"Motivated Reinforcement Learning for Improved Head Actuation of Humanoid Robots","RoboCup 2013: Robot World Cup XVII","","","","10.1007/978-3-662-44468-9_24","Jake FountainJosiah WalkerDavid BuddenAlexandre MendesStephan K. Chalup","2014","http://link.springer.com/chapter/10.1007/978-3-662-44468-9_24","Chapter"
"Anticipatory Learning Classifier Systems and Factored Reinforcement Learning","Anticipatory Behavior in Adaptive Learning Systems","","","","10.1007/978-3-642-02565-5_18","Olivier SigaudMartin V. ButzOlga KozlovaChristophe Meyer","2009","http://link.springer.com/chapter/10.1007/978-3-642-02565-5_18","Chapter"
"A Novel Optimization Algorithm Based on Reinforcement Learning","Computational Intelligence in Optimization","","","","10.1007/978-3-642-12775-5_2","Janusz A. StarzykYinyin LiuSebastian Batog","2010","http://link.springer.com/chapter/10.1007/978-3-642-12775-5_2","Chapter"
"Modular Reinforcement Learning: An Application to a Real Robot Task","Learning Robots","","","","10.1007/3-540-49240-2_3","Zsolt KalmárCsaba SzepesváriAndrás Lorincz","1998","http://link.springer.com/chapter/10.1007/3-540-49240-2_3","Chapter"
"Robot Path Planning in Dynamic Environments Based on Deep Reinforcement Learning","Cyberspace Data and Intelligence, and Cyber-Living, Syndrome, and Health","","","","10.1007/978-981-15-1922-2_19","Yu HanYu GuoZhenqiang MiYang Yang","2019","http://link.springer.com/chapter/10.1007/978-981-15-1922-2_19","Chapter"
"Learning a DFT-based sequence with reinforcement learning: a NAO implementation","Paladyn","","3","4","10.2478/s13230-013-0109-5","Boris DuránGauss LeeRobert Lowe","2012","http://link.springer.com/article/10.2478/s13230-013-0109-5","Article"
"Experiments with Hierarchical Reinforcement Learning of Multiple Grasping Policies","2016 International Symposium on Experimental Robotics","","","","10.1007/978-3-319-50115-4_15","Takayuki OsaJan PetersGerhard Neumann","2017","http://link.springer.com/chapter/10.1007/978-3-319-50115-4_15","Chapter"
"Distributed Reinforcement Learning for Multi-robot Decentralized Collective Construction","Distributed Autonomous Robotic Systems","","","","10.1007/978-3-030-05816-6_3","Guillaume SartorettiYue WuWilliam PaivineT. K. Satish KumarSven KoenigHowie Choset","2019","http://link.springer.com/chapter/10.1007/978-3-030-05816-6_3","Chapter"
"Reinforcement Learning in the Control of Nonlinear Continuous Systems","Intelligent Optimal Adaptive Control for Mechatronic Systems","","","","10.1007/978-3-319-68826-8_8","Marcin SzusterZenon Hendzel","2018","http://link.springer.com/chapter/10.1007/978-3-319-68826-8_8","Chapter"
